data_dir,C,DB_H,DB_V,SB,N
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,35.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,37.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,0.0,39.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,37.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,1.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,35.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,7.0,33.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,34.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,36.0,0.0,2.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,39.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,37.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,37.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,1.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,37.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,36.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,35.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,34.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,9.0,31.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,1.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,35.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,9.0,31.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,35.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,8.0,31.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,39.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,36.0,0.0,3.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,7.0,33.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,6.0,34.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,40.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,0.0,39.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,39.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,4.0,36.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,1.0,38.0,0.0,1.0,40.0
2025-06-03--11h-55m-05s,3.0,37.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,2.0,38.0,0.0,0.0,40.0
2025-06-03--11h-55m-05s,5.0,35.0,0.0,0.0,40.0
